Date,Adj Close,Close,High,Low,Open,Volume
2015-02-12,241.52310180664062,269.0,270.4750061035156,263.17498779296875,266.2749938964844,5525740
2015-02-13,239.2336883544922,266.45001220703125,270.5,265.8999938964844,270.29998779296875,7714500
2015-02-16,239.62644958496094,266.88751220703125,271.25,265.625,268.95001220703125,7388716
2015-02-18,241.25379943847656,268.70001220703125,270.73748779296875,264.26251220703125,266.88751220703125,5381692
2015-02-19,242.3761444091797,269.95001220703125,271.2250061035156,265.95001220703125,268.5,4507004
2015-02-20,240.8610382080078,268.26251220703125,272.4750061035156,267.125,270.75,6206024
2015-02-23,239.61520385742188,266.875,270.38751220703125,265.5,269.2749938964844,5581564
2015-02-24,239.64889526367188,266.9125061035156,267.75,264.2749938964844,267.57501220703125,5846288
2015-02-25,236.23703002929688,263.11248779296875,268.70001220703125,262.5,267.5,4648524
2015-02-26,233.02719116210938,259.5375061035156,264.0,258.7749938964844,263.4125061035156,12426944
2015-02-27,236.5849151611328,263.5,264.63751220703125,261.36248779296875,261.36248779296875,10261784
2015-03-02,242.99342346191406,270.63751220703125,274.75,267.0,270.0874938964844,14385232
2015-03-03,243.1729278564453,270.8374938964844,273.0,269.26251220703125,271.61248779296875,6029348
2015-03-04,239.1213836669922,266.32501220703125,277.32501220703125,265.0,276.25,12277624
2015-03-05,243.56573486328125,271.2749938964844,272.5,265.625,266.25,9702452
2015-03-09,237.70729064941406,264.75,270.45001220703125,264.0,269.26251220703125,5755808
2015-03-10,236.25950622558594,263.13751220703125,265.5625,261.25,265.5,5134836
2015-03-11,237.1348876953125,264.11248779296875,265.4750061035156,262.5,262.7250061035156,5465536
2015-03-12,236.71961975097656,263.6499938964844,265.9750061035156,262.7749938964844,265.0249938964844,7530836
2015-03-13,234.03729248046875,260.6625061035156,266.0,258.6499938964844,265.0,5426780
2015-03-16,236.03504943847656,262.88751220703125,264.4750061035156,260.625,261.25,5348772
2015-03-17,237.49403381347656,264.51251220703125,266.4750061035156,260.7124938964844,265.0,5369304
2015-03-18,238.72857666015625,265.88751220703125,267.9750061035156,263.29998779296875,265.0375061035156,5148332
2015-03-19,236.18092346191406,263.04998779296875,268.45001220703125,262.17498779296875,267.75,5373572
2015-03-20,237.0114288330078,263.9750061035156,264.875,261.48748779296875,262.75,6483236
2015-03-23,235.1820068359375,261.9375,264.8500061035156,261.5,263.98748779296875,5446740
2015-03-24,232.98231506347656,259.48748779296875,264.25,258.86248779296875,260.82501220703125,8973564
2015-03-25,232.1517791748047,258.5625,261.67498779296875,257.7749938964844,260.01251220703125,10608900
2015-03-26,226.02394104003906,251.7375030517578,258.04998779296875,250.52499389648438,256.7250061035156,35800620
2015-03-27,227.7523193359375,253.66250610351562,255.8874969482422,252.02499389648438,253.7375030517578,10840896
2015-03-30,232.74661254882812,259.2250061035156,259.75,253.1999969482422,255.0,6955144
2015-03-31,229.55923461914062,255.6750030517578,259.9750061035156,253.71249389648438,259.9750061035156,5962256
2015-04-01,231.92730712890625,258.3125,259.2124938964844,253.25,256.5249938964844,3844196
2015-04-06,231.6355438232422,257.98748779296875,259.2124938964844,254.9499969482422,258.75,7151172
2015-04-07,231.81507873535156,258.1875,259.54998779296875,255.91250610351562,258.3125,6197072
2015-04-08,232.44357299804688,258.88751220703125,260.61248779296875,257.51251220703125,260.01251220703125,4106144
2015-04-09,237.05633544921875,264.0249938964844,264.75,257.5,259.5625,7002784
2015-04-10,234.03729248046875,260.6625061035156,263.25,258.7124938964844,263.25,6119324
2015-04-13,233.17312622070312,259.70001220703125,261.57501220703125,258.70001220703125,260.0,4563236
2015-04-15,231.5681915283203,257.9125061035156,262.17498779296875,256.29998779296875,260.0,4893996
2015-04-16,231.1192626953125,257.4125061035156,258.38751220703125,254.5,257.0,5610120
2015-04-17,228.5603790283203,254.5625,256.9624938964844,254.0124969482422,256.2749938964844,4049012
2015-04-20,225.60865783691406,251.27499389648438,256.25,250.64999389648438,255.0,5188880
2015-04-21,225.1372833251953,250.75,253.60000610351562,248.89999389648438,251.25,6510744
2015-04-22,227.40435791015625,253.27499389648438,255.25,248.375,251.625,6765936
2015-04-23,227.49417114257812,253.375,256.04998779296875,251.52499389648438,255.0124969482422,9627828
2015-04-24,225.9116973876953,251.6125030517578,254.75,250.08749389648438,254.72500610351562,7205244
2015-04-27,225.6872100830078,251.3625030517578,253.125,249.0,251.7375030517578,7370704
2015-04-28,225.48519897460938,251.1374969482422,252.8625030517578,247.52499389648438,249.8874969482422,7942108
2015-04-29,222.9263458251953,248.28750610351562,252.375,247.0,251.0,7863564
2015-04-30,221.9498748779297,247.1999969482422,248.75,244.7624969482422,247.75,15143684
2015-05-04,224.67715454101562,250.2375030517578,252.375,248.0,248.5124969482422,3141448
2015-05-05,221.69175720214844,246.91250610351562,250.97500610351562,246.46249389648438,249.7624969482422,5138004
2015-05-06,217.8646240234375,242.64999389648438,246.875,241.375,246.875,11007696
2015-05-07,213.53248596191406,237.8249969482422,242.5,236.0500030517578,242.0,11736664
2015-05-08,220.4235382080078,245.5,246.9499969482422,238.85000610351562,240.375,11571932
2015-05-11,222.2865753173828,247.5749969482422,248.1875,243.5124969482422,246.5124969482422,6731344
2015-05-12,218.16769409179688,242.9875030517578,247.5,241.75,247.5,11107568
2015-05-13,222.2753448486328,247.5625,248.35000610351562,242.89999389648438,243.96249389648438,7791848
2015-05-14,222.45497131347656,247.7624969482422,248.71249389648438,243.5,247.25,4455188
2015-05-15,222.24171447753906,247.52499389648438,249.3874969482422,246.0500030517578,248.72500610351562,8153624
2015-05-18,226.6748504638672,252.46249389648438,253.0,248.0,249.0,5713304
2015-05-19,226.15858459472656,251.8874969482422,254.5,249.52499389648438,251.58749389648438,4786348
2015-05-20,229.8622589111328,256.01251220703125,256.70001220703125,252.3874969482422,252.41250610351562,4008840
2015-05-21,230.00816345214844,256.17498779296875,257.5,253.77499389648438,256.0,3934380
2015-05-22,229.91836547851562,256.07501220703125,257.25,254.58749389648438,256.17498779296875,4689536
2015-05-25,229.75001525878906,255.8874969482422,257.75,254.39999389648438,257.1000061035156,4369060
2015-05-26,230.6142120361328,256.8500061035156,257.54998779296875,254.5124969482422,256.11248779296875,4906344
2015-05-27,233.02719116210938,259.5375061035156,260.0,255.35000610351562,255.9499969482422,3218592
2015-05-28,231.06314086914062,257.3500061035156,260.92498779296875,255.5500030517578,259.76251220703125,9561160
2015-05-29,235.8105926513672,262.63751220703125,263.5,256.7875061035156,257.48748779296875,5058680
2015-06-01,232.58950805664062,259.04998779296875,264.0,257.75,262.23748779296875,3841320
2015-06-02,226.4391632080078,252.1999969482422,260.07501220703125,251.22500610351562,259.6000061035156,4726008
2015-06-03,225.7096710205078,251.3874969482422,254.25,249.5,252.25,5824832
2015-06-04,227.8196258544922,253.7375030517578,254.46249389648438,248.75,252.21249389648438,5557588
2015-06-05,227.1013641357422,252.9375,254.625,250.625,252.5625,6753860
2015-06-08,225.2383270263672,250.8625030517578,253.0625,248.8874969482422,251.0625,3811996
2015-06-09,224.879150390625,250.46249389648438,251.5,249.27499389648438,251.25,6040260
2015-06-10,227.96551513671875,253.89999389648438,254.75,249.25,249.5,7986248
2015-06-11,224.50880432128906,250.0500030517578,254.6374969482422,248.6750030517578,254.39999389648438,9094176
2015-06-12,226.51773071289062,252.28750610351562,252.71249389648438,247.53750610351562,250.25,6528344
2015-06-15,225.63111877441406,251.3000030517578,253.4375,250.0,250.5,5999828
2015-06-16,226.34939575195312,252.10000610351562,252.6125030517578,249.2624969482422,250.0,6010524
2015-06-17,225.51890563964844,251.1750030517578,253.375,249.875,252.25,9686268
2015-06-18,228.86338806152344,254.89999389648438,255.9499969482422,250.5625,251.47500610351562,8431716
2015-06-19,231.31002807617188,257.625,258.73748779296875,253.28750610351562,256.20001220703125,3742324
2015-06-22,235.04733276367188,261.7875061035156,264.2250061035156,257.125,258.0249938964844,5449652
2015-06-23,236.15847778320312,263.0249938964844,265.29998779296875,260.625,263.0,5655180
2015-06-24,234.74436950683594,261.45001220703125,264.45001220703125,260.67498779296875,263.5,6267396
2015-06-25,239.0540313720703,266.25,267.7124938964844,260.6625061035156,262.0625,16573568
2015-06-26,238.5714569091797,265.7124938964844,267.73748779296875,262.875,266.75,5647504
2015-06-29,237.17974853515625,264.1625061035156,265.4375,257.625,261.2250061035156,6487836
2015-06-30,239.53665161132812,266.7875061035156,268.0,262.0,263.0625,7290136
2015-07-01,240.7038116455078,268.0874938964844,269.25,265.01251220703125,265.3374938964844,4971188
2015-07-02,239.3130645751953,264.54998779296875,266.92498779296875,263.9125061035156,266.25,4483444
2015-07-03,242.94271850585938,268.5625,269.0375061035156,263.51251220703125,263.51251220703125,4039288
2015-07-06,245.03463745117188,270.875,271.25,265.0625,266.01251220703125,3267780
2015-07-07,245.792236328125,271.7124938964844,272.875,269.625,269.625,4141472
2015-07-08,241.72149658203125,267.2124938964844,270.1499938964844,266.5,269.7749938964844,5400676
2015-07-09,242.8975372314453,268.51251220703125,269.2250061035156,265.0249938964844,265.67498779296875,2797964
2015-07-10,246.67425537109375,272.6875,273.75,267.125,267.45001220703125,4900088
2015-07-13,247.89547729492188,274.0375061035156,276.4750061035156,271.25,271.25,7076084
2015-07-14,246.92298889160156,272.9624938964844,275.4750061035156,271.5,273.875,5674116
2015-07-15,248.01983642578125,274.17498779296875,275.36248779296875,272.70001220703125,273.25,3849404
2015-07-16,252.09054565429688,278.67498779296875,279.75,274.5249938964844,274.70001220703125,7310424
2015-07-17,251.15203857421875,277.63751220703125,280.4375,276.3999938964844,279.8500061035156,3510988
2015-07-20,252.21495056152344,278.8125,279.75,276.75,278.98748779296875,4551268
2015-07-21,248.3251495361328,274.51251220703125,282.0,273.2749938964844,279.13751220703125,11028136
2015-07-22,252.02268981933594,278.6000061035156,279.26251220703125,272.1625061035156,274.1000061035156,7286400
2015-07-23,250.55274963378906,276.9750061035156,279.17498779296875,275.0249938964844,278.2250061035156,5083172
2015-07-24,250.54150390625,276.9624938964844,278.75,275.125,275.7875061035156,4761008
2015-07-27,247.8275909423828,273.9624938964844,276.125,267.5,275.9750061035156,3328572
2015-07-28,250.6884307861328,277.125,278.4750061035156,273.11248779296875,273.5,6345672
2015-07-29,250.65451049804688,277.0874938964844,279.4750061035156,276.26251220703125,276.2749938964844,3943032
2015-07-30,251.15203857421875,277.63751220703125,279.25,275.2749938964844,276.75,9462188
2015-07-31,251.40081787109375,277.9125061035156,280.25,275.75,278.8999938964844,5649500
2015-08-03,247.72584533691406,273.8500061035156,279.375,273.36248779296875,278.1875,4345728
2015-08-04,245.70176696777344,271.61248779296875,275.5,270.48748779296875,274.5249938964844,5390928
2015-08-05,247.0021514892578,273.04998779296875,274.42498779296875,271.29998779296875,273.0375061035156,4122780
2015-08-06,247.85020446777344,273.98748779296875,275.3374938964844,271.36248779296875,272.9750061035156,3743712
2015-08-07,247.1039276123047,273.1625061035156,274.375,272.1499938964844,273.48748779296875,3227140
2015-08-10,247.55624389648438,273.6625061035156,276.48748779296875,272.0,273.75,3954376
2015-08-11,247.5675048828125,273.67498779296875,274.7124938964844,271.0625,273.76251220703125,2727688
2015-08-12,242.08340454101562,267.61248779296875,273.7250061035156,266.92498779296875,272.1000061035156,6005740
2015-08-13,243.6890869140625,269.38751220703125,270.67498779296875,266.6499938964844,269.25,3465052
2015-08-14,249.17323303222656,275.45001220703125,275.9125061035156,269.9750061035156,270.7749938964844,3601660
2015-08-17,246.8438720703125,272.875,275.45001220703125,268.95001220703125,274.76251220703125,2500212
2015-08-18,245.6791229248047,271.5874938964844,274.0249938964844,269.61248779296875,272.8999938964844,1857316
2015-08-19,244.6614532470703,270.4624938964844,271.75,268.75,271.2124938964844,3004576
2015-08-20,243.0445098876953,268.67498779296875,271.1875,267.0,267.0,3044852
2015-08-21,240.01414489746094,265.32501220703125,268.23748779296875,262.75,266.0,7758972
2015-08-24,230.45924377441406,254.7624969482422,261.17498779296875,252.8125,261.17498779296875,14686328
2015-08-25,230.3235321044922,254.6125030517578,258.07501220703125,251.4250030517578,256.17498779296875,12347920
2015-08-26,229.20407104492188,253.375,257.25,252.25,254.35000610351562,5573000
2015-08-27,231.1489715576172,255.52499389648438,258.61248779296875,252.27499389648438,256.25,13873432
2015-08-28,232.47195434570312,256.98748779296875,260.6875,254.85000610351562,257.76251220703125,5553136
2015-08-31,232.35887145996094,256.86248779296875,258.2250061035156,253.8874969482422,255.27499389648438,3441460
2015-09-01,226.17364501953125,250.02499389648438,255.3249969482422,248.25,255.3249969482422,10469144
2015-09-02,225.05419921875,248.78750610351562,253.4875030517578,246.25,251.27499389648438,8681688
2015-09-03,228.48040771484375,252.5749969482422,253.75,249.75,250.5749969482422,6507368
2015-09-04,225.25775146484375,249.0124969482422,251.5,245.0,250.5500030517578,11404592
2015-09-07,222.6343994140625,246.1125030517578,252.4499969482422,245.0,250.25,5381740
2015-09-08,227.06695556640625,251.0124969482422,252.5,244.25,246.6750030517578,7444488
2015-09-09,229.83729553222656,254.0749969482422,256.25,251.25,253.625,6553120
2015-09-10,228.63870239257812,252.75,254.2375030517578,249.0749969482422,250.75,4463740
2015-09-11,228.525634765625,252.625,255.0,251.6999969482422,253.625,4301760
2015-09-14,230.60623168945312,254.9250030517578,255.5749969482422,250.875,252.21249389648438,5060344
2015-09-15,229.12493896484375,253.28750610351562,254.91250610351562,252.02499389648438,254.4875030517578,4332728
2015-09-16,231.43167114257812,255.83749389648438,257.0249938964844,252.8874969482422,254.72500610351562,4254052
2015-09-18,237.40203857421875,262.4375,265.5,257.7875061035156,258.75,7841168
2015-09-21,238.125732421875,263.23748779296875,263.75,259.0874938964844,259.48748779296875,4276688
2015-09-22,233.08255004882812,257.6625061035156,265.0,256.32501220703125,262.51251220703125,6025212
2015-09-23,237.27767944335938,262.29998779296875,263.36248779296875,254.66250610351562,254.8000030517578,5161152
2015-09-24,237.7751922607422,262.8500061035156,263.5,259.0,261.75,8252836
2015-09-28,236.6444549560547,261.6000061035156,265.0,260.7749938964844,263.75,5777108
2015-09-29,240.80564880371094,266.20001220703125,268.4750061035156,256.2749938964844,258.0,10418840
2015-09-30,241.71026611328125,267.20001220703125,268.25,265.3374938964844,267.0,9027796
2015-10-01,241.45016479492188,266.9125061035156,269.2250061035156,264.8374938964844,268.79998779296875,5034788
2015-10-05,248.39297485351562,274.5874938964844,276.20001220703125,269.29998779296875,269.29998779296875,8053372
2015-10-06,245.58868408203125,271.48748779296875,276.9750061035156,270.75,276.75,4758964
2015-10-07,245.9957733154297,271.9375,274.5874938964844,270.8374938964844,272.0,4386268
2015-10-08,244.94419860839844,270.7749938964844,272.67498779296875,268.8500061035156,272.0249938964844,3881908
2015-10-09,245.6339569091797,271.5375061035156,273.75,270.04998779296875,273.75,3443228
2015-10-12,244.36753845214844,270.13751220703125,273.875,269.45001220703125,271.92498779296875,2217340
2015-10-13,243.4176483154297,269.0874938964844,270.5375061035156,268.29998779296875,268.88751220703125,1823652
2015-10-14,245.31732177734375,271.1875,271.625,266.76251220703125,267.20001220703125,2749148
2015-10-15,245.18170166015625,271.0375061035156,274.125,270.25,271.42498779296875,3925952
2015-10-16,248.7774658203125,275.01251220703125,275.375,271.25,272.5,4843688
2015-10-19,248.26858520507812,274.45001220703125,275.5249938964844,273.57501220703125,275.0,2654220
2015-10-20,247.6127471923828,273.7250061035156,275.7250061035156,272.79998779296875,274.5,3851356
2015-10-21,247.63539123535156,273.75,276.0,271.25,274.7250061035156,7273204
2015-10-23,250.6884307861328,277.125,278.42498779296875,274.0,274.86248779296875,4467048
2015-10-26,249.10537719726562,275.375,278.54998779296875,274.25,278.48748779296875,4887984
2015-10-27,251.23117065429688,277.7250061035156,278.5,273.88751220703125,273.88751220703125,8984032
2015-10-28,251.36691284179688,277.875,281.0,276.26251220703125,276.26251220703125,7694760
2015-10-29,249.56900024414062,275.88751220703125,278.625,275.0,277.5,6702368
2015-10-30,248.67564392089844,274.8999938964844,278.0,272.61248779296875,275.5,8097460
2015-11-02,244.94419860839844,270.7749938964844,273.9750061035156,269.125,273.76251220703125,3156552
2015-11-03,245.3512725830078,271.2250061035156,273.0,269.79998779296875,272.73748779296875,2548592
2015-11-04,244.62754821777344,270.42498779296875,274.5249938964844,269.5625,272.51251220703125,2696444
2015-11-05,244.2091827392578,269.9624938964844,270.75,267.375,269.625,3596952
2015-11-06,244.4467010498047,270.2250061035156,272.25,268.8125,270.17498779296875,5881004
2015-11-09,240.80564880371094,266.20001220703125,267.4125061035156,262.75,264.5,11429432
2015-11-10,238.49888610839844,263.6499938964844,266.25,263.11248779296875,265.01251220703125,4402580
2015-11-13,237.9221954345703,263.01251220703125,263.75,260.25,262.3500061035156,3940028
2015-11-16,239.9349365234375,265.23748779296875,266.25,261.3125,262.1875,4734732
2015-11-17,239.90106201171875,265.20001220703125,265.95001220703125,262.79998779296875,265.82501220703125,2567404
2015-11-18,237.1419677734375,262.1499938964844,266.4624938964844,261.57501220703125,265.42498779296875,2446720
2015-11-19,241.73289489746094,267.2250061035156,267.73748779296875,262.3999938964844,263.75,3277680
2015-11-20,242.17381286621094,267.7124938964844,270.0625,265.0,266.2250061035156,4648160
2015-11-23,241.08831787109375,266.51251220703125,268.875,264.76251220703125,268.5,3408280
2015-11-24,240.7038116455078,266.0874938964844,268.375,265.5249938964844,266.3125,4002252
2015-11-26,240.61337280273438,265.98748779296875,266.75,262.7749938964844,264.75,8791484
2015-11-27,244.1074676513672,269.8500061035156,270.54998779296875,265.23748779296875,266.2124938964844,6925072
2015-11-30,243.7342529296875,269.4375,270.25,267.42498779296875,269.79998779296875,5247776
2015-12-01,244.9215545654297,270.75,271.2250061035156,268.375,269.26251220703125,1895332
2015-12-02,243.74560546875,269.45001220703125,273.17498779296875,267.9624938964844,272.5,2562284
2015-12-03,243.5081024169922,269.1875,270.25,266.82501220703125,268.125,3807712
2015-12-04,239.4713592529297,264.7250061035156,268.3999938964844,264.0,268.3999938964844,5859828
2015-12-07,240.1610870361328,265.48748779296875,267.7749938964844,265.2749938964844,267.04998779296875,5814808
2015-12-08,237.2889862060547,262.3125,265.4750061035156,261.75,265.25,4902660
2015-12-09,236.88189697265625,261.86248779296875,264.25,261.2124938964844,261.7749938964844,3890616
2015-12-10,239.85574340820312,265.1499938964844,265.79998779296875,260.57501220703125,261.25,6514340
2015-12-11,236.63314819335938,261.5874938964844,265.1499938964844,260.5,265.0,3033920
2015-12-14,238.6006622314453,263.76251220703125,264.9624938964844,260.0249938964844,260.25,5878016
2015-12-15,239.59568786621094,264.86248779296875,265.61248779296875,261.32501220703125,263.25,4557416
2015-12-16,241.3710174560547,266.82501220703125,268.3374938964844,264.8374938964844,265.75,6842768
2015-12-17,244.2996368408203,270.0625,271.0,266.25,268.4750061035156,4878012
2015-12-18,242.66004943847656,268.25,271.25,267.125,271.25,3172128
2015-12-21,243.20285034179688,268.8500061035156,269.9750061035156,267.26251220703125,267.9375,3097500
2015-12-22,241.17874145507812,266.61248779296875,269.125,266.0,268.625,2429536
2015-12-23,242.90878295898438,268.5249938964844,269.48748779296875,267.2875061035156,268.1499938964844,3013968
2015-12-24,242.88623046875,268.5,269.1000061035156,267.07501220703125,269.04998779296875,2146352
2015-12-28,243.62123107910156,269.3125,269.9750061035156,266.9375,268.5,7755428
2015-12-29,243.77951049804688,269.48748779296875,269.9624938964844,267.82501220703125,269.73748779296875,4231612
2015-12-30,242.95408630371094,268.57501220703125,270.48748779296875,268.13751220703125,270.0,2112560
2015-12-31,244.72935485839844,270.5375061035156,271.2250061035156,268.75,268.75,9290008
2016-01-01,246.2219696044922,272.1875,272.5625,269.0375061035156,270.6000061035156,3195076
2016-01-04,242.09466552734375,267.625,271.0,267.0249938964844,271.0,5187536
2016-01-05,240.2628936767578,265.6000061035156,268.70001220703125,265.3374938964844,267.54998779296875,3160872
2016-01-06,241.3257598876953,266.7749938964844,269.1875,264.1625061035156,264.1625061035156,4165536
2016-01-07,238.86073303222656,264.04998779296875,266.2250061035156,262.42498779296875,265.0249938964844,6055428
2016-01-08,240.25155639648438,265.5874938964844,266.125,264.3125,265.48748779296875,3488356
2016-01-11,239.40347290039062,264.6499938964844,265.25,261.32501220703125,263.01251220703125,3288912
2016-01-12,236.76881408691406,261.73748779296875,265.9750061035156,260.875,265.9750061035156,4258736
2016-01-13,239.75404357910156,265.0375061035156,265.6875,259.25,263.0,4515148
2016-01-14,237.40203857421875,262.4375,264.3500061035156,259.875,262.5375061035156,6279184
2016-01-15,235.68331909179688,260.5375061035156,263.86248779296875,259.5249938964844,262.0,5417260
2016-01-18,231.9970703125,256.4624938964844,260.36248779296875,255.25,258.9125061035156,6495388
2016-01-19,234.2472686767578,258.95001220703125,259.38751220703125,256.57501220703125,256.79998779296875,6405212
2016-01-20,230.2895965576172,254.5749969482422,277.0,251.97500610351562,256.25,9563588
2016-01-21,231.35252380371094,255.75,258.3125,253.35000610351562,255.25,6300804
2016-01-22,233.00343322753906,257.57501220703125,261.0625,255.5124969482422,256.42498779296875,4236284
2016-01-25,235.45716857910156,260.2875061035156,261.67498779296875,258.26251220703125,259.98748779296875,10143884
2016-01-27,234.21331787109375,258.9125061035156,262.17498779296875,258.25,262.11248779296875,4039468
2016-01-28,233.3200225830078,257.92498779296875,261.7250061035156,257.5,259.75,9951972
2016-01-29,237.42466735839844,262.4624938964844,263.73748779296875,258.79998779296875,258.79998779296875,5360184
2016-02-01,239.66358947753906,264.9375,266.75,263.42498779296875,264.5,4609484
2016-02-02,238.3179473876953,263.45001220703125,266.3125,262.54998779296875,266.25,6528628
2016-02-03,236.06773376464844,260.9624938964844,262.8500061035156,260.5,261.125,4850244
2016-02-04,237.27767944335938,262.29998779296875,263.7250061035156,261.38751220703125,262.0,5675992
2016-02-05,238.64588928222656,263.8125,265.95001220703125,261.3999938964844,263.20001220703125,7523904
2016-02-08,234.25856018066406,258.9624938964844,264.5,257.57501220703125,263.75,3481924
2016-02-09,232.04226684570312,256.51251220703125,257.88751220703125,255.16250610351562,256.67498779296875,5535460
2016-02-10,229.0797119140625,253.2375030517578,257.5375061035156,252.52499389648438,255.97500610351562,7682280
2016-02-11,220.5651397705078,243.8249969482422,253.25,242.0500030517578,252.5,8803600
2016-02-12,219.68310546875,242.85000610351562,246.6125030517578,241.5,244.75,12542144
2016-02-15,220.18064880371094,243.39999389648438,247.0625,242.77499389648438,245.0,10912960
2016-02-16,220.146728515625,243.3625030517578,245.5,240.5,245.375,7136096
2016-02-17,220.4746551513672,243.72500610351562,244.97500610351562,239.75,244.22500610351562,7503924
2016-02-18,223.76516723632812,247.3625030517578,247.8125,244.25,246.5,6799856
2016-02-19,223.73121643066406,247.3249969482422,248.14999389648438,243.375,247.1875,3328660
2016-02-22,223.6068572998047,247.1875,249.0,245.75,245.75,4002396
2016-02-23,219.3778076171875,242.5124969482422,246.375,241.5,246.22500610351562,6078320
2016-02-24,214.75302124023438,237.39999389648438,240.72500610351562,236.60000610351562,240.0,6463468
2016-02-25,213.1812744140625,235.66250610351562,239.3125,234.5500030517578,238.5,8463196
2016-02-26,217.33114624023438,240.25,242.75,236.25,237.5,6209388
2016-02-29,219.78489685058594,242.96249389648438,245.64999389648438,232.0,240.27499389648438,8812752
2016-03-01,222.56654357910156,246.03750610351562,246.6875,242.96249389648438,243.7375030517578,4322560
2016-03-02,227.77932739257812,251.8000030517578,252.72500610351562,248.75,249.5,6358976
2016-03-03,229.73550415039062,253.96249389648438,255.0,252.5,252.6875,4610400
2016-03-04,230.79844665527344,255.1374969482422,256.2250061035156,248.27499389648438,253.8625030517578,5704624
2016-03-08,229.35107421875,253.53750610351562,256.0,252.375,256.0,1913688
2016-03-09,231.7595977783203,256.20001220703125,257.4750061035156,251.6875,253.25,6528172
2016-03-10,230.95675659179688,255.3125,256.4375,252.52499389648438,256.20001220703125,2671392
2016-03-11,232.64154052734375,257.17498779296875,257.70001220703125,253.25,254.97500610351562,4730856
2016-03-14,232.3815155029297,256.88751220703125,259.48748779296875,256.3125,257.0,3008656
2016-03-15,232.1892547607422,256.67498779296875,258.3500061035156,255.41250610351562,256.9750061035156,7690036
2016-03-16,233.0373077392578,257.61248779296875,258.5625,254.7375030517578,256.75,4803548
2016-03-17,230.31222534179688,254.60000610351562,259.75,252.78750610351562,258.73748779296875,5113484
2016-03-18,232.57374572753906,257.1000061035156,258.0,253.83749389648438,255.7375030517578,4135068
2016-03-21,236.46353149414062,261.3999938964844,261.8374938964844,258.0625,258.25,5318796
2016-03-22,238.32925415039062,263.4624938964844,264.1499938964844,260.17498779296875,261.625,4120264
2016-03-23,237.31158447265625,262.3374938964844,263.26251220703125,260.13751220703125,263.26251220703125,8464300
2016-03-28,236.89321899414062,261.875,263.25,260.4125061035156,261.25,11270868
2016-03-29,238.3179473876953,263.45001220703125,264.875,261.0625,261.875,6733952
2016-03-30,240.83953857421875,266.23748779296875,267.4750061035156,263.4750061035156,264.5,7814380
2016-03-31,242.24169921875,267.7875061035156,269.7250061035156,266.26251220703125,266.7124938964844,20080392
2016-04-01,240.72647094726562,266.11248779296875,269.1000061035156,264.20001220703125,267.20001220703125,5158648
