Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACD_signal,MACD_histogram,ROC,BB_upper,BB_middle,BB_lower,ATR,Volume_change,Volume_SMA,Volume_ratio,Future_Close,Target
2015-03-16,236.03501892089844,262.88751220703125,264.4750061035156,260.625,261.25,5348772,265.82750244140624,265.9231292724609,259.25750122070315,264.5426324943725,259.59791133776446,48.82677719348606,0.6546084097970493,1.803997205712265,-1.1493887959152158,-0.0855054763172332,272.50629759808857,265.9231292724609,259.3399609468333,5.804405736853829,-0.0143746383675034,7351013.2,0.727623778447303,261.9375,1
2015-03-17,237.4940643310547,264.51251220703125,266.4750061035156,260.7124938964844,265.0,5369304,265.2150024414062,265.8262542724609,259.7875015258789,264.5397638955781,259.7906407836181,51.04090959650488,0.6046392695399732,1.5641256184778067,-0.9594863489378336,1.9168736643139972,272.4325401515881,265.8262542724609,259.2199683933337,5.8014133418665015,0.0038386381023531,7233753.4,0.742256986532054,259.48748779296875,1
2015-03-18,238.72857666015625,265.88751220703125,267.9750061035156,263.29998779296875,265.0375061035156,5148332,264.7200042724609,265.77625427246096,260.2787518310547,264.6681208776213,260.02973378061466,52.89800467864837,0.6682857919079197,1.3849576531638297,-0.7166718612559098,0.9060767389112904,272.36476775752925,265.77625427246096,259.18774078739267,5.7209565539151,-0.0411546822455946,7121734.2,0.7229042611559414,258.5625,0
2015-03-19,236.180892944336,263.04998779296875,268.45001220703125,262.17498779296875,267.75,5373572,264.3925018310547,265.49375305175784,260.7540014648437,264.51401296479725,260.1481751144325,48.78544107841223,0.4841802844715062,1.2048021794253647,-0.7206218949538585,-2.803574549657486,272.04097504857293,265.49375305175784,258.94653105494274,5.760532829639914,0.0437500922628921,7121328.2,0.7545744064990573,251.7375030517578,1
2015-03-20,237.0114288330078,263.9750061035156,264.875,261.48748779296875,262.75,6483236,263.6625030517578,265.195002746582,261.32225158691404,264.4626789780085,260.29824691792595,50.14615674969396,0.4082109882106124,1.0454839411824144,-0.637272952971802,-2.533802722156199,271.43990292376475,265.195002746582,258.9501025693993,5.591031356596438,0.2065039791036576,7220139.8,0.8979377379922755,253.6625061035156,0
2015-03-23,235.18202209472656,261.9375,264.8500061035156,261.5,263.98748779296875,5446740,263.3812530517578,264.87875213623045,261.83600158691405,264.2221857420077,260.36253135251707,47.17311004691612,0.1815028078030423,0.87268771450654,-0.6911849067034977,-1.6474277690525587,271.11085149355733,264.87875213623045,258.6466527789036,5.4309581242335225,-0.1598732484827021,7182175.6,0.7583690936211586,259.2250061035156,0
2015-03-24,232.98226928710932,259.48748779296875,264.25,258.86248779296875,260.82501220703125,8973564,263.0162506103516,264.5093765258789,262.2015014648438,263.7712621278135,260.3282159188093,43.80963848404626,-0.1936285387500902,0.659424463855214,-0.8530530026053043,-4.345223986260087,271.09036840936943,264.5093765258789,257.9283846423884,5.4278548444333605,0.6475109882241488,7351775.6,1.2205981912723234,255.6750030517578,0
2015-03-25,232.1517791748047,258.5625,261.67498779296875,257.7749938964844,260.01251220703125,10608900,262.4612518310547,264.0918762207031,262.49450134277345,263.2751895442122,260.25897215728736,42.57538525046819,-0.5591164713719081,0.4157162768097896,-0.9748327481816976,-2.3371104815864023,271.05824470655773,264.0918762207031,257.1255077348485,5.318721919579862,0.1822392975633762,7589906.2,1.3977643096564225,258.3125,0
2015-03-26,226.02394104003903,251.7375030517578,258.04998779296875,250.5249938964844,256.7250061035156,35800620,261.270002746582,263.52312698364256,262.6940014648437,262.17636225921655,259.924796898247,34.78765497020021,-1.3835399190535895,0.0558650376371138,-1.4394049566907032,-4.332339034316073,272.33054738028056,263.52312698364256,254.71570658700452,5.512920789860986,2.374583604332212,9147511.0,3.913700677703476,257.98748779296875,1
2015-03-27,227.75230407714844,253.6625061035156,255.8874969482422,252.0249938964844,253.7375030517578,10840896,260.570002746582,263.22937698364257,262.95050170898435,261.3655188158165,259.67921686708104,38.2201716541348,-1.8601273919511527,-0.3273334482805395,-1.532793943670613,-3.9566405120702335,272.8986495447722,263.22937698364257,253.56010442251295,5.415568868905514,-0.6971869202265213,9068208.6,1.195483747473564,258.1875,1
