Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACD_signal,MACD_histogram,ROC,BB_upper,BB_middle,BB_lower,ATR,Volume_change,Volume_SMA,Volume_ratio,Future_Close,Target
2015-03-16,179.36981201171875,192.48989868164065,195.1986083984375,192.0784454345703,194.6385803222656,13839990,198.37819671630857,198.9736557006836,201.2032568359375,198.70631496744514,200.82392679654666,39.340031576089004,-2.1704206383952,-1.6253217569957337,-0.5450988813994662,-0.1245294518210058,209.83612733695463,198.9736557006836,188.11118406441256,4.951571413687802,0.0698687407705394,14355510.55,0.9640890131908265,192.4556121826172,0
2015-03-17,182.5116271972656,195.8614959716797,196.5586700439453,192.2384490966797,194.42141723632807,19070082,198.20904541015622,198.28047714233398,201.06130676269532,198.4353798249913,200.6293216661597,44.958429315613905,-2.121470489737362,-1.7245515035440595,-0.3969189861933027,1.7636551890352574,208.02161886431688,198.28047714233398,188.53933542035108,4.9064749518005035,0.3778970938562818,14939330.65,1.2765017688392886,193.8271026611328,0
2015-03-18,185.02505493164065,198.55877685546875,199.38168334960935,195.3700408935547,195.89578247070312,9269885,197.4741500854492,197.8901710510254,200.98404571533203,198.44713192313202,200.54812383044634,49.02599192011807,-1.8437752259597175,-1.748396248027191,-0.09537897793252648,1.5311819822316601,206.9026292334044,197.8901710510254,188.87771286864637,4.842558344961515,-0.5139042925982175,14789490.0,0.6267886857491367,193.1299285888672,0
2015-03-19,182.3625640869141,195.7014923095703,200.39886474609372,195.2328948974609,200.1360015869141,13934612,196.7495422363281,197.37014465332032,200.89398406982423,198.18564243612616,200.3580598492355,45.21419114109851,-1.8331275588442395,-1.7653425101906008,-0.06778504865363866,-0.9372252706723513,205.59290952289436,197.37014465332032,189.1473797837463,4.865659166652321,0.5032130387809557,14994468.8,0.929316815811441,189.56402587890625,0
2015-03-20,181.9258575439453,195.2328948974609,196.8444061279297,193.9756774902344,196.10150146484372,10405717,196.0443634033203,196.82211685180664,200.9762741088867,197.9044283848247,200.1570729883816,44.60171880499322,-1.8412760170976128,-1.7805292115720033,-0.060746805525609515,-5.1842809397015905,204.0162773168459,196.82211685180664,189.62795638676738,4.723021271726819,-0.25324673553881516,15037222.8,0.6919972616220064,185.5409698486328,0
2015-03-23,179.337890625,192.4556121826172,197.4958648681641,191.5755615234375,195.781494140625,13251683,195.41118927001952,196.4660987854004,200.9198141479492,197.385493508424,199.85505491756732,41.05232370800935,-2.048226552615887,-1.8340686797807801,-0.2141578728351068,-5.169787732252902,203.78357626387077,196.4660987854004,189.14862130693,4.808541419798232,0.27350023069049456,14763947.0,0.8975704803058423,185.3238067626953,0
2015-03-24,180.61587524414065,193.8271026611328,195.2786102294922,192.48989868164065,192.48989868164065,9238431,195.15517578125,196.42609634399415,200.9467868041992,197.0465991420153,199.61866463300126,43.44577817408221,-2.0776190245777855,-1.8827787487401815,-0.194840275837604,-4.181028653016082,203.7919357763894,196.42609634399415,189.06025691159888,4.666716893160858,-0.30284847592566166,14520645.4,0.6362272988224064,188.8097076416016,0
2015-03-25,179.96624755859375,193.1299285888672,194.1814117431641,192.2384490966797,194.06712341308597,10264941,194.9025909423828,196.46552734375,200.8763833618164,196.67358289885834,199.3642043959764,42.50108322630982,-2.132585770203548,-1.9327401530328547,-0.19984561717069305,-2.8459682302240266,203.7514876449005,196.46552734375,189.17956704259953,4.472163018398255,0.11111302341274176,14036581.55,0.7312992100986297,191.10696411132807,0
2015-03-26,176.64341735839844,189.56402587890625,194.124267578125,188.3753967285156,192.2613067626953,20621346,194.11397857666014,196.30723342895507,200.78037841796876,195.99648223029146,198.9798836698168,37.95510683081008,-2.4358073879960784,-2.0333536000254995,-0.40245378797057896,-3.4743661324862583,204.03511528997444,196.30723342895507,188.5793515679357,4.563356434913336,1.0089103288562495,14303943.05,1.4416546492052762,188.5011138916016,0
2015-03-27,172.89454650878906,185.5409698486328,190.8669586181641,183.19798278808597,190.61550903320312,23326922,193.23621978759766,195.96092987060547,200.6365997314453,195.00071914632397,198.45286744153506,33.58987921480342,-2.9665432403853345,-2.2199915280974665,-0.746551712287868,-5.169695106967062,204.8757223068703,195.96092987060547,187.04613743434064,4.7851863917108215,0.13120268676933122,14397301.65,1.6202287461275773,190.37550354003903,1
