Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACD_signal,MACD_histogram,ROC,BB_upper,BB_middle,BB_lower,ATR,Volume_change,Volume_SMA,Volume_ratio,Future_Close,Target
2017-03-22,980.0003662109376,1239.4749755859375,1248.0,1234.9749755859375,1240.074951171875,1888716,1256.614990234375,1247.3600036621094,1194.1050024414062,1240.486698068638,1209.3692263761902,52.28505199804264,15.468150715355025,20.589420080585185,-5.121269365230162,-0.6054448531754628,1279.190478992654,1247.3600036621094,1215.5295283315647,22.537345421003742,-0.4401648042208851,2455872.3,0.7690611600611319,1222.300048828125,0
2017-03-23,972.6473999023438,1230.175048828125,1242.5250244140625,1223.5999755859375,1241.0,2620638,1254.0224975585938,1247.2350036621094,1195.67150390625,1239.5046362362082,1210.1851409821484,49.53300281228292,12.859024070712849,19.04334087861072,-6.184316807897872,-0.4914015103640041,1279.3138380331147,1247.2350036621094,1215.156169291104,22.27932423579812,0.3875235874530633,2311848.6,1.133568175701471,1220.5,0
2017-03-24,959.5423583984376,1213.5999755859375,1234.9000244140625,1211.6500244140625,1234.9000244140625,5099814,1249.3949951171876,1247.6275024414062,1196.7900024414062,1237.0375256980872,1210.31905606465,44.987982998292125,9.34606687885912,17.103886078660402,-7.757819199801283,-2.9042361884217107,1277.8019504132135,1247.6275024414062,1217.4530544695988,22.3486582189554,0.946020014973453,2341564.5,2.177951536248521,1215.9000244140625,0
2017-03-27,953.5530395507812,1206.0250244140625,1220.0,1203.0,1213.4749755859375,2181270,1242.8849975585938,1245.8837524414062,1197.66650390625,1234.0839541472278,1210.1506626665876,43.04412698256279,5.8829724968425126,14.859703362296823,-8.97673086545431,-3.986541847396849,1281.032523367781,1245.8837524414062,1210.734981515031,21.966611203315725,-0.5722844009605057,2207960.4,0.987911739721419,1205.8499755859375,1
2017-03-28,960.6292114257812,1214.9749755859375,1221.699951171875,1205.0,1205.0,1153158,1236.0074951171875,1244.386248779297,1198.5225024414062,1232.264051427105,1210.3398514085227,46.01229154825392,3.8166357098643857,12.651089831810337,-8.83445412194595,-3.5638475574213717,1282.033993779221,1244.386248779297,1206.7385037793729,21.59042120106996,-0.4713364232763481,2158623.7,0.5342098300875692,1200.625,1
2017-03-29,966.4209594726562,1222.300048828125,1225.4000244140625,1212.800048828125,1218.0,1717764,1233.3224975585938,1243.8450012207031,1200.4755029296875,1231.3150987986303,1210.808878758311,48.38320910239959,2.7385527797296163,10.668582421394191,-7.930029641664575,-3.841081811141705,1282.4245010715745,1243.8450012207031,1205.2655013698318,20.948246514274786,0.4896172077026739,2126770.5,0.8076865839544041,1200.0250244140625,0
2017-03-30,964.9976196289062,1220.5,1232.5,1217.5,1222.449951171875,2986086,1229.3275024414063,1242.88125,1202.300002441406,1230.285089389237,1211.1889227285733,47.82736245888072,1.7190986939933737,8.87868567591403,-7.159586981920656,-4.9269717624148,1282.7604101872378,1242.88125,1203.002089812762,20.52337176325516,0.7383563749152968,2219556.1,1.3453527937410548,1214.5250244140625,0
2017-03-31,961.360595703125,1215.9000244140625,1220.425048828125,1207.5,1219.199951171875,1867044,1224.6300048828125,1241.1400024414063,1203.8305029296876,1228.9150832011253,1211.3736718142789,46.36156380708774,0.5338406177550041,7.209716664282225,-6.675876046527221,-2.661809978797106,1282.5104284194952,1241.1400024414063,1199.7695764633174,19.98598806587979,-0.3747521002409174,2235661.2,0.8351193821317827,1211.125,0
2017-04-03,953.41455078125,1205.8499755859375,1217.5,1204.0999755859375,1217.5,1196888,1221.2150024414063,1239.08125,1204.9965014648435,1226.718406285393,1211.1570562759125,43.24329203362847,-1.2025773327407023,5.527257864877639,-6.729835197618342,-4.331784497684688,1283.0893038255988,1239.08125,1195.0731961744011,19.515562090749984,-0.3589395857837308,2244807.1,0.5331807797649962,1209.6500244140625,0
2017-04-05,949.2833251953124,1200.625,1209.949951171875,1197.5,1209.949951171875,2905568,1216.9425048828125,1237.3,1206.0990014648437,1224.2333199724983,1210.7440344611707,41.67393703423549,-2.966121331207205,3.8285820256606704,-6.794703356867876,-4.929228941898447,1284.3976733264694,1237.3,1190.2023266735305,19.01087559654463,1.427602248497771,2320050.8,1.252372577359082,1196.625,0
