Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACD_signal,MACD_histogram,ROC,BB_upper,BB_middle,BB_lower,ATR,Volume_change,Volume_SMA,Volume_ratio,Future_Close,Target
2015-03-16,413.2652587890625,566.6624755859375,570.5,552.6375122070312,552.6375122070312,6818632,559.6849975585938,565.5800048828125,545.5315002441406,559.553250596049,546.6757476387849,55.79537829657434,2.0345225263426983,4.722068170090084,-2.687545643747386,-2.198403225993349,585.6098999767559,565.5800048828125,545.5501097888692,13.22742090135938,0.10339493087348806,6538495.6,1.0428441673953257,558.3624877929688,0
2015-03-17,408.4974670410156,560.125,569.875,554.3125,566.6624755859375,5539312,558.4049987792969,564.8850036621094,546.8620001220703,559.6077029202348,547.203169300009,51.6158693476041,1.9151694488382418,4.160688425839716,-2.245518977001474,-0.7794206144589281,584.6575183065577,564.8850036621094,545.1124890176611,13.394212265547996,-0.18762121199677584,6532585.4,0.847950950629746,552.8624877929688,0
2015-03-18,406.4918518066406,557.375,565.7125244140625,555.6375122070312,563.625,4905564,556.6962463378907,564.2693786621094,547.943500366211,559.3950645468791,547.6020646215773,49.92182496842544,1.5804606906925756,3.644642878810288,-2.0641821881177123,-1.5999117290080547,584.1717301711224,564.2693786621094,544.3670271530964,13.157126547082514,-0.11440915406100971,6465649.8,0.7587116765897219,554.7750244140625,0
2015-03-19,406.6651916503906,557.6124877929688,562.25,555.6875,558.6500244140625,6891740,555.5912475585938,563.4437530517578,549.11625,559.225295332221,547.9946302361417,50.074216105862874,1.3191584312917257,3.1795459893065754,-1.8603875580148497,-2.672688454205335,583.0093644608601,563.4437530517578,543.8781416426555,12.686081793719477,0.40488229284135313,6379548.6,1.08028646415516,536.5875244140625,0
2015-03-20,411.5879211425781,564.3624877929688,567.2249755859375,558.2374877929688,560.25,6430896,555.8374938964844,562.6031280517578,550.6325,559.7145517570541,548.6365070030761,54.32829559608934,1.6378628328291143,2.8712093580110833,-1.233346525181969,-1.758171541545819,580.4153717584011,562.6031280517578,544.7908843451146,12.466539365094425,-0.0668690345253884,6217412.2,1.0343364398455035,550.5374755859375,0
2015-03-23,407.2121276855469,558.3624877929688,568.75,556.375,563.25,5078700,556.9224914550781,561.9825012207032,551.9819995117188,559.5857837604746,549.0179180144445,50.23110993816036,1.390262431380279,2.5750199726849226,-1.1847575413046436,-1.8112655986938238,579.4746692721712,561.9825012207032,544.4903331692351,12.460000839016251,-0.2102655679706218,6122765.8,0.8294780767214712,557.0,0
2015-03-24,403.2010498046875,552.8624877929688,563.3499755859375,551.5,558.7249755859375,6736532,557.258740234375,561.3056243896484,553.1719995117187,558.9454698588073,549.1686854567396,46.75060002460788,0.7416836276083814,2.2083527036696142,-1.4666690760612329,-1.6083887219115005,579.1066165225259,561.3056243896484,543.504632256771,12.416427606653484,0.32642841672081446,6205068.0,1.0856499880420327,554.5875244140625,1
2015-03-25,404.59576416015625,554.7750244140625,557.2874755859375,550.1875,555.7249755859375,6170968,558.1812438964844,560.634375,553.8952502441406,558.5482845783555,549.3885418864386,48.09736332953713,0.37765263000983396,1.8422126889376582,-1.4645600589278243,1.3264559339029445,578.3571357464323,560.634375,542.9116142535677,12.036681033745198,-0.08395477079304303,6191732.6,0.9966463991032172,543.4874877929688,0
2015-03-26,391.3316955566406,536.5875244140625,553.7249755859375,533.0,552.0,15740840,556.3824951171875,558.49375,554.0472509765625,556.4567836103275,548.8865412012474,38.2023829028857,-1.3627152755732368,1.2012270960354794,-2.563942371608716,-2.3498590693243857,576.9595950103691,558.49375,540.0279049896309,12.732276989482148,1.5507894385451357,6676526.0,2.357639287258074,544.5499877929688,1
2015-03-27,401.50531005859375,550.5374755859375,556.1749877929688,540.75,541.0,10074220,555.9262451171875,557.7943725585938,554.6135009765625,555.8930399889571,548.9512837261371,47.17850450793573,-1.5979052474266382,0.6414006273430559,-2.239305874769694,0.9142127952647772,576.3528240840743,557.7943725585938,539.2359210331132,13.221933160155299,-0.3599947652094806,6857948.2,1.468984557217857,539.875,0
