Stock,Date,Close,Predicted,Probability,Future_Close,Actual,Result
HDFCBANK,2025-11-13,986.6500244140624,DOWN,0.7176880836486816,1008.8499755859376,UP,WRONG
HDFCBANK,2025-11-14,989.5999755859376,DOWN,0.7176880836486816,998.0499877929688,UP,WRONG
HDFCBANK,2025-11-17,996.5499877929688,DOWN,0.7000976204872131,999.1500244140624,UP,WRONG
HDFCBANK,2025-11-18,992.4500122070312,DOWN,0.7000976204872131,989.7999877929688,DOWN,CORRECT
HDFCBANK,2025-11-19,994.5999755859376,DOWN,0.6912232637405396,1003.9000244140624,UP,WRONG
HDFCBANK,2025-11-20,1008.8499755859376,DOWN,0.754010021686554,1009.5,UP,WRONG
HDFCBANK,2025-11-21,998.0499877929688,DOWN,0.6864859461784363,1007.5999755859376,UP,WRONG
HDFCBANK,2025-11-24,999.1500244140624,DOWN,0.6954993605613708,1002.0999755859376,UP,WRONG
HDFCBANK,2025-11-25,989.7999877929688,DOWN,0.660874605178833,989.7999877929688,DOWN,CORRECT
HDFCBANK,2025-11-26,1003.9000244140624,DOWN,0.6998158693313599,1000.5,DOWN,CORRECT
HDFCBANK,2025-11-27,1009.5,DOWN,0.6998158693313599,997.2000122070312,DOWN,CORRECT
HDFCBANK,2025-11-28,1007.5999755859376,DOWN,0.6998158693313599,1003.2999877929688,DOWN,CORRECT
HDFCBANK,2025-12-01,1002.0999755859376,DOWN,0.6998158693313599,1003.0999755859376,UP,WRONG
HDFCBANK,2025-12-02,989.7999877929688,DOWN,0.6520129442214966,997.0999755859376,UP,WRONG
HDFCBANK,2025-12-03,1000.5,DOWN,0.660874605178833,989.7999877929688,DOWN,CORRECT
HDFCBANK,2025-12-04,997.2000122070312,DOWN,0.660874605178833,1000.2999877929688,UP,WRONG
HDFCBANK,2025-12-05,1003.2999877929688,DOWN,0.660874605178833,1001.5,DOWN,CORRECT
HDFCBANK,2025-12-08,1003.0999755859376,DOWN,0.660874605178833,996.0999755859376,DOWN,CORRECT
HDFCBANK,2025-12-09,997.0999755859376,DOWN,0.660874605178833,994.2999877929688,DOWN,CORRECT
HDFCBANK,2025-12-10,989.7999877929688,DOWN,0.6850720643997192,984.0,DOWN,CORRECT
HDFCBANK,2025-12-11,1000.2999877929688,DOWN,0.6934875845909119,979.7000122070312,DOWN,CORRECT
HDFCBANK,2025-12-12,1001.5,DOWN,0.7176880836486816,985.5,DOWN,CORRECT
HDFCBANK,2025-12-15,996.0999755859376,DOWN,0.7317479252815247,987.7000122070312,DOWN,CORRECT
HDFCBANK,2025-12-16,994.2999877929688,DOWN,0.7176880836486816,996.5999755859376,UP,WRONG
HDFCBANK,2025-12-17,984.0,DOWN,0.7604235410690308,997.2000122070312,UP,WRONG
HDFCBANK,2025-12-18,979.7000122070312,DOWN,0.7604235410690308,992.0999755859376,UP,WRONG
HDFCBANK,2025-12-19,985.5,DOWN,0.7604235410690308,991.7000122070312,UP,WRONG
HDFCBANK,2025-12-22,987.7000122070312,DOWN,0.7604235410690308,990.9000244140624,UP,WRONG
HDFCBANK,2025-12-23,996.5999755859376,DOWN,0.7675088047981262,991.2000122070312,DOWN,CORRECT
INFY,2025-07-30,1519.0,DOWN,0.5708117485046387,1436.699951171875,DOWN,CORRECT
INFY,2025-07-31,1509.0,DOWN,0.5575300455093384,1436.9000244140625,DOWN,CORRECT
INFY,2025-08-01,1469.5999755859375,DOWN,0.5549936294555664,1423.0999755859375,DOWN,CORRECT
INFY,2025-08-04,1480.5,DOWN,0.5549936294555664,1428.199951171875,DOWN,CORRECT
INFY,2025-08-05,1460.300048828125,DOWN,0.5396503210067749,1424.0999755859375,DOWN,CORRECT
INFY,2025-08-06,1436.699951171875,DOWN,0.5335289835929871,1426.5999755859375,DOWN,CORRECT
INFY,2025-08-07,1436.9000244140625,DOWN,0.5335289835929871,1447.699951171875,UP,WRONG
INFY,2025-08-08,1423.0999755859375,DOWN,0.5335289835929871,1435.800048828125,UP,WRONG
INFY,2025-08-11,1428.199951171875,DOWN,0.5514488220214844,1440.0,UP,WRONG
INFY,2025-08-12,1424.0999755859375,DOWN,0.5335289835929871,1496.199951171875,UP,WRONG
INFY,2025-08-13,1426.5999755859375,UP,0.5301511883735657,1496.4000244140625,UP,CORRECT
INFY,2025-08-14,1447.699951171875,UP,0.5533280968666077,1487.5,UP,CORRECT
INFY,2025-08-18,1435.800048828125,UP,0.5833088159561157,1532.0999755859375,UP,CORRECT
INFY,2025-08-19,1440.0,UP,0.5808091759681702,1529.5999755859375,UP,CORRECT
INFY,2025-08-20,1496.199951171875,UP,0.5375434756278992,1500.0999755859375,UP,CORRECT
INFY,2025-08-21,1496.4000244140625,UP,0.5349881052970886,1469.5999755859375,DOWN,WRONG
INFY,2025-08-22,1487.5,UP,0.5349881052970886,1499.4000244140625,UP,CORRECT
INFY,2025-08-25,1532.0999755859375,UP,0.5580498576164246,1498.699951171875,DOWN,WRONG
INFY,2025-08-26,1529.5999755859375,UP,0.5669582486152649,1479.0999755859375,DOWN,WRONG
INFY,2025-08-28,1500.0999755859375,UP,0.5555141568183899,1463.0,DOWN,WRONG
INFY,2025-08-29,1469.5999755859375,UP,0.5715250968933105,1444.5999755859375,DOWN,WRONG
INFY,2025-09-01,1499.4000244140625,UP,0.5592588186264038,1432.9000244140625,DOWN,WRONG
INFY,2025-09-02,1498.699951171875,UP,0.5660699009895325,1504.300048828125,UP,CORRECT
INFY,2025-09-03,1479.0999755859375,UP,0.5660699009895325,1532.5999755859375,UP,CORRECT
INFY,2025-09-04,1463.0,UP,0.5690069794654846,1509.699951171875,UP,CORRECT
INFY,2025-09-05,1444.5999755859375,UP,0.5804850459098816,1525.5999755859375,UP,CORRECT
INFY,2025-09-08,1432.9000244140625,UP,0.5804850459098816,1508.4000244140625,UP,CORRECT
INFY,2025-09-09,1504.300048828125,UP,0.556663990020752,1511.300048828125,UP,CORRECT
INFY,2025-09-10,1532.5999755859375,UP,0.5685921907424927,1522.4000244140625,DOWN,WRONG
INFY,2025-09-11,1509.699951171875,UP,0.5685921907424927,1540.5999755859375,UP,CORRECT
INFY,2025-09-12,1525.5999755859375,UP,0.5738781690597534,1540.199951171875,UP,CORRECT
INFY,2025-09-15,1508.4000244140625,UP,0.5780645608901978,1499.5,DOWN,WRONG
INFY,2025-09-16,1511.300048828125,UP,0.580568790435791,1497.5,DOWN,WRONG
INFY,2025-09-17,1522.4000244140625,UP,0.6018381714820862,1494.5999755859375,DOWN,WRONG
INFY,2025-09-18,1540.5999755859375,UP,0.60797119140625,1484.800048828125,DOWN,WRONG
INFY,2025-09-19,1540.199951171875,UP,0.6102182865142822,1448.9000244140625,DOWN,WRONG
INFY,2025-09-22,1499.5,UP,0.6243041753768921,1441.800048828125,DOWN,WRONG
INFY,2025-09-23,1497.5,UP,0.6042978763580322,1441.800048828125,DOWN,WRONG
INFY,2025-09-24,1494.5999755859375,UP,0.6018381714820862,1445.800048828125,DOWN,WRONG
INFY,2025-09-25,1484.800048828125,UP,0.580568790435791,1446.5999755859375,DOWN,WRONG
INFY,2025-09-26,1448.9000244140625,UP,0.586112380027771,1476.0,UP,CORRECT
INFY,2025-09-29,1441.800048828125,UP,0.586112380027771,1458.5,UP,CORRECT
INFY,2025-09-30,1441.800048828125,UP,0.5878132581710815,1495.0,UP,CORRECT
INFY,2025-10-01,1445.800048828125,UP,0.5853214263916016,1509.300048828125,UP,CORRECT
INFY,2025-10-03,1446.5999755859375,UP,0.5853214263916016,1514.9000244140625,UP,CORRECT
INFY,2025-10-06,1476.0,UP,0.5641561150550842,1493.199951171875,UP,CORRECT
INFY,2025-10-07,1458.5,UP,0.5738784670829773,1489.9000244140625,UP,CORRECT
INFY,2025-10-08,1495.0,UP,0.5641561150550842,1474.4000244140625,DOWN,WRONG
INFY,2025-10-09,1509.300048828125,UP,0.5734649300575256,1471.5,DOWN,WRONG
INFY,2025-10-10,1514.9000244140625,UP,0.5709496140480042,1441.0999755859375,DOWN,WRONG
INFY,2025-10-13,1493.199951171875,UP,0.5880824327468872,1460.9000244140625,DOWN,WRONG
INFY,2025-10-14,1489.9000244140625,UP,0.5880824327468872,1472.4000244140625,DOWN,WRONG
INFY,2025-10-15,1474.4000244140625,UP,0.5709496140480042,1528.5,UP,CORRECT
INFY,2025-10-16,1471.5,UP,0.5776870846748352,1525.4000244140625,UP,CORRECT
INFY,2025-10-17,1441.0999755859375,UP,0.5996506810188293,1504.5,UP,CORRECT
INFY,2025-10-20,1460.9000244140625,UP,0.579434335231781,1500.199951171875,UP,CORRECT
INFY,2025-10-21,1472.4000244140625,UP,0.579159140586853,1510.4000244140625,UP,CORRECT
INFY,2025-10-23,1528.5,UP,0.607158899307251,1493.800048828125,DOWN,WRONG
INFY,2025-10-24,1525.4000244140625,UP,0.5854048728942871,1482.300048828125,DOWN,WRONG
INFY,2025-10-27,1504.5,UP,0.5854048728942871,1485.5,DOWN,WRONG
INFY,2025-10-28,1500.199951171875,UP,0.5854048728942871,1467.9000244140625,DOWN,WRONG
INFY,2025-10-29,1510.4000244140625,UP,0.6065952181816101,1466.699951171875,DOWN,WRONG
INFY,2025-10-30,1493.800048828125,UP,0.6065952181816101,1476.800048828125,DOWN,WRONG
INFY,2025-10-31,1482.300048828125,UP,0.5829088091850281,1513.5,UP,CORRECT
INFY,2025-11-03,1485.5,UP,0.5895591974258423,1530.300048828125,UP,CORRECT
INFY,2025-11-04,1467.9000244140625,UP,0.605506420135498,1551.699951171875,UP,CORRECT
INFY,2025-11-06,1466.699951171875,UP,0.5933400392532349,1541.800048828125,UP,CORRECT
INFY,2025-11-07,1476.800048828125,UP,0.580157458782196,1502.800048828125,UP,CORRECT
INFY,2025-11-10,1513.5,UP,0.5905693769454956,1507.5999755859375,DOWN,WRONG
INFY,2025-11-11,1530.300048828125,UP,0.5870110988616943,1486.4000244140625,DOWN,WRONG
INFY,2025-11-12,1551.699951171875,UP,0.542799174785614,1541.0999755859375,DOWN,WRONG
INFY,2025-11-13,1541.800048828125,UP,0.6438292264938354,1536.5,DOWN,WRONG
INFY,2025-11-14,1502.800048828125,UP,0.6214104890823364,1545.0,UP,CORRECT
INFY,2025-11-17,1507.5999755859375,UP,0.6127020716667175,1548.0,UP,CORRECT
INFY,2025-11-18,1486.4000244140625,UP,0.6127020716667175,1530.5999755859375,UP,CORRECT
INFY,2025-11-19,1541.0999755859375,UP,0.6155765652656555,1557.9000244140625,UP,CORRECT
INFY,2025-11-20,1536.5,UP,0.6214104890823364,1566.4000244140625,UP,CORRECT
INFY,2025-11-21,1545.0,UP,0.6214104890823364,1560.0999755859375,UP,CORRECT
INFY,2025-11-24,1548.0,UP,0.6243420243263245,1564.0,UP,CORRECT
INFY,2025-11-25,1530.5999755859375,UP,0.6116212606430054,1561.0,UP,CORRECT
INFY,2025-11-26,1557.9000244140625,UP,0.6116212606430054,1578.699951171875,UP,CORRECT
INFY,2025-11-27,1566.4000244140625,UP,0.6031826138496399,1597.5999755859375,UP,CORRECT
INFY,2025-11-28,1560.0999755859375,UP,0.6091775894165039,1616.199951171875,UP,CORRECT
INFY,2025-12-01,1564.0,UP,0.6098440885543823,1610.800048828125,UP,CORRECT
INFY,2025-12-02,1561.0,UP,0.6214332580566406,1599.0,UP,CORRECT
INFY,2025-12-03,1578.699951171875,UP,0.5606780648231506,1584.800048828125,UP,CORRECT
INFY,2025-12-04,1597.5999755859375,UP,0.5567048788070679,1598.0,UP,CORRECT
INFY,2025-12-05,1616.199951171875,UP,0.55653977394104,1598.199951171875,DOWN,WRONG
INFY,2025-12-08,1610.800048828125,UP,0.55653977394104,1606.800048828125,DOWN,WRONG
INFY,2025-12-09,1599.0,UP,0.5570436716079712,1592.9000244140625,DOWN,WRONG
INFY,2025-12-10,1584.800048828125,UP,0.5772410035133362,1602.0,UP,CORRECT
INFY,2025-12-11,1598.0,DOWN,0.507331132888794,1626.800048828125,UP,WRONG
INFY,2025-12-12,1598.199951171875,DOWN,0.5691879987716675,1638.699951171875,UP,WRONG
INFY,2025-12-15,1606.800048828125,DOWN,0.5834959745407104,1689.5999755859375,UP,WRONG
INFY,2025-12-16,1592.9000244140625,DOWN,0.5245041847229004,1668.300048828125,UP,WRONG
INFY,2025-12-17,1602.0,DOWN,0.5245041847229004,1663.4000244140625,UP,WRONG
INFY,2025-12-18,1626.800048828125,DOWN,0.5864863991737366,1656.0999755859375,UP,WRONG
INFY,2025-12-19,1638.699951171875,DOWN,0.5739648342132568,1644.699951171875,UP,WRONG
INFY,2025-12-22,1689.5999755859375,DOWN,0.564416766166687,1621.5999755859375,DOWN,CORRECT
INFY,2025-12-23,1668.300048828125,DOWN,0.5931196212768555,1615.4000244140625,DOWN,CORRECT
ICICIBANK,2025-07-30,1482.4000244140625,DOWN,0.9171524377982283,1443.5999755859375,DOWN,CORRECT
ICICIBANK,2025-07-31,1481.4000244140625,DOWN,0.9092583757199556,1440.300048828125,DOWN,CORRECT
ICICIBANK,2025-08-01,1471.5999755859375,DOWN,0.9006804752539963,1435.9000244140625,DOWN,CORRECT
ICICIBANK,2025-08-04,1463.199951171875,DOWN,0.885528960102481,1436.5999755859375,DOWN,CORRECT
ICICIBANK,2025-08-05,1444.4000244140625,DOWN,0.8521819149943569,1422.0,DOWN,CORRECT
ICICIBANK,2025-08-06,1443.5999755859375,DOWN,0.8719096522102409,1420.800048828125,DOWN,CORRECT
ICICIBANK,2025-08-07,1440.300048828125,DOWN,0.8248631068825035,1427.300048828125,DOWN,CORRECT
ICICIBANK,2025-08-08,1435.9000244140625,DOWN,0.7270584143044652,1434.5999755859375,DOWN,CORRECT
ICICIBANK,2025-08-11,1436.5999755859375,DOWN,0.674243646472157,1436.300048828125,DOWN,CORRECT
ICICIBANK,2025-08-12,1422.0,DOWN,0.5962783808344079,1430.5999755859375,UP,WRONG
ICICIBANK,2025-08-13,1420.800048828125,DOWN,0.5047855152020795,1446.0,UP,WRONG
ICICIBANK,2025-08-14,1427.300048828125,DOWN,0.537175393083379,1436.4000244140625,UP,WRONG
ICICIBANK,2025-08-18,1434.5999755859375,DOWN,0.6457462690825255,1433.199951171875,DOWN,CORRECT
ICICIBANK,2025-08-19,1436.300048828125,DOWN,0.687305781221287,1416.5999755859375,DOWN,CORRECT
ICICIBANK,2025-08-20,1430.5999755859375,DOWN,0.6755184032252842,1399.0999755859375,DOWN,CORRECT
ICICIBANK,2025-08-21,1446.0,DOWN,0.7365288568565326,1397.800048828125,DOWN,CORRECT
ICICIBANK,2025-08-22,1436.4000244140625,DOWN,0.7498934889470097,1411.0,DOWN,CORRECT
ICICIBANK,2025-08-25,1433.199951171875,DOWN,0.7244609600876823,1394.199951171875,DOWN,CORRECT
ICICIBANK,2025-08-26,1416.5999755859375,DOWN,0.6000832524664682,1397.0,DOWN,CORRECT
ICICIBANK,2025-08-28,1399.0999755859375,DOWN,0.5664401519482184,1405.5,UP,WRONG
ICICIBANK,2025-08-29,1397.800048828125,DOWN,0.5543476664688296,1402.800048828125,UP,WRONG
ICICIBANK,2025-09-01,1411.0,DOWN,0.6612257604904552,1402.699951171875,DOWN,CORRECT
ICICIBANK,2025-09-02,1394.199951171875,DOWN,0.5446204074590628,1403.699951171875,UP,WRONG
ICICIBANK,2025-09-03,1397.0,DOWN,0.5538122223713943,1403.9000244140625,UP,WRONG
ICICIBANK,2025-09-04,1405.5,DOWN,0.6220443576750047,1401.5999755859375,DOWN,CORRECT
ICICIBANK,2025-09-05,1402.800048828125,DOWN,0.5913433374815035,1417.699951171875,UP,WRONG
ICICIBANK,2025-09-08,1402.699951171875,DOWN,0.6063619827706406,1419.4000244140625,UP,WRONG
ICICIBANK,2025-09-09,1403.699951171875,DOWN,0.5939348572645676,1421.5999755859375,UP,WRONG
ICICIBANK,2025-09-10,1403.9000244140625,DOWN,0.5627237227543698,1419.199951171875,UP,WRONG
ICICIBANK,2025-09-11,1401.5999755859375,DOWN,0.578110956865288,1421.699951171875,UP,WRONG
ICICIBANK,2025-09-12,1417.699951171875,DOWN,0.7563849814426442,1402.199951171875,DOWN,CORRECT
ICICIBANK,2025-09-15,1419.4000244140625,DOWN,0.7606619740276023,1401.5,DOWN,CORRECT
ICICIBANK,2025-09-16,1421.5999755859375,DOWN,0.7212554026941339,1394.300048828125,DOWN,CORRECT
ICICIBANK,2025-09-17,1419.199951171875,DOWN,0.7489573910652397,1382.699951171875,DOWN,CORRECT
ICICIBANK,2025-09-18,1421.699951171875,DOWN,0.7115379602811948,1375.800048828125,DOWN,CORRECT
ICICIBANK,2025-09-19,1402.199951171875,DOWN,0.6655387609339133,1359.5999755859375,DOWN,CORRECT
ICICIBANK,2025-09-22,1401.5,DOWN,0.6601941404445182,1348.0999755859375,DOWN,CORRECT
ICICIBANK,2025-09-23,1394.300048828125,DOWN,0.633459426783874,1348.0,DOWN,CORRECT
ICICIBANK,2025-09-24,1382.699951171875,DOWN,0.5738621745945037,1372.0,DOWN,CORRECT
ICICIBANK,2025-09-25,1375.800048828125,DOWN,0.5442135751722698,1365.199951171875,DOWN,CORRECT
ICICIBANK,2025-09-26,1359.5999755859375,DOWN,0.5264889334953325,1363.4000244140625,UP,WRONG
ICICIBANK,2025-09-29,1348.0999755859375,DOWN,0.5162884672948663,1375.9000244140625,UP,WRONG
ICICIBANK,2025-09-30,1348.0,UP,0.5375624218284948,1370.300048828125,UP,CORRECT
ICICIBANK,2025-10-01,1372.0,DOWN,0.5306981268132889,1376.199951171875,UP,WRONG
ICICIBANK,2025-10-03,1365.199951171875,DOWN,0.5057613857982667,1380.300048828125,UP,WRONG
ICICIBANK,2025-10-06,1363.4000244140625,UP,0.504158365075592,1379.4000244140625,UP,CORRECT
ICICIBANK,2025-10-07,1375.9000244140625,DOWN,0.6357129766572321,1384.0999755859375,UP,WRONG
ICICIBANK,2025-10-08,1370.300048828125,DOWN,0.5982922209228679,1398.4000244140625,UP,WRONG
ICICIBANK,2025-10-09,1376.199951171875,DOWN,0.6378588403990519,1417.300048828125,UP,WRONG
ICICIBANK,2025-10-10,1380.300048828125,DOWN,0.6821468950344751,1436.5999755859375,UP,WRONG
ICICIBANK,2025-10-13,1379.4000244140625,DOWN,0.7209261393539669,1390.300048828125,UP,WRONG
ICICIBANK,2025-10-14,1384.0999755859375,DOWN,0.7476093435344862,1382.0,DOWN,CORRECT
ICICIBANK,2025-10-15,1398.4000244140625,DOWN,0.7611638441552067,1363.699951171875,DOWN,CORRECT
ICICIBANK,2025-10-16,1417.300048828125,DOWN,0.7556679726090817,1377.699951171875,DOWN,CORRECT
ICICIBANK,2025-10-17,1436.5999755859375,DOWN,0.7711798783579122,1377.5999755859375,DOWN,CORRECT
ICICIBANK,2025-10-20,1390.300048828125,DOWN,0.716340490922742,1363.0999755859375,DOWN,CORRECT
ICICIBANK,2025-10-21,1382.0,DOWN,0.7274038669233583,1370.4000244140625,DOWN,CORRECT
ICICIBANK,2025-10-23,1363.699951171875,DOWN,0.6657067491782592,1362.4000244140625,DOWN,CORRECT
ICICIBANK,2025-10-24,1377.699951171875,DOWN,0.695012173842158,1345.300048828125,DOWN,CORRECT
ICICIBANK,2025-10-27,1377.5999755859375,DOWN,0.7111144025375351,1346.4000244140625,DOWN,CORRECT
ICICIBANK,2025-10-28,1363.0999755859375,DOWN,0.6529414204824853,1336.9000244140625,DOWN,CORRECT
ICICIBANK,2025-10-29,1370.4000244140625,DOWN,0.7025193728769937,1320.4000244140625,DOWN,CORRECT
ICICIBANK,2025-10-30,1362.4000244140625,DOWN,0.6730730572330667,1343.0,DOWN,CORRECT
ICICIBANK,2025-10-31,1345.300048828125,DOWN,0.5883426332515689,1348.0,UP,WRONG
ICICIBANK,2025-11-03,1346.4000244140625,DOWN,0.5920087959841461,1358.300048828125,UP,WRONG
ICICIBANK,2025-11-04,1336.9000244140625,UP,0.5642183635845243,1358.9000244140625,UP,CORRECT
ICICIBANK,2025-11-06,1320.4000244140625,UP,0.5054907153555602,1385.9000244140625,UP,CORRECT
ICICIBANK,2025-11-07,1343.0,DOWN,0.5832125294021607,1373.0,UP,WRONG
ICICIBANK,2025-11-10,1348.0,DOWN,0.6367184245107562,1379.0,UP,WRONG
ICICIBANK,2025-11-11,1358.300048828125,DOWN,0.7272239547970801,1373.4000244140625,UP,WRONG
ICICIBANK,2025-11-12,1358.9000244140625,DOWN,0.7053125210296094,1383.0999755859375,UP,WRONG
ICICIBANK,2025-11-13,1385.9000244140625,DOWN,0.7560723765873075,1383.0,DOWN,CORRECT
ICICIBANK,2025-11-14,1373.0,DOWN,0.7214568660055042,1369.5,DOWN,CORRECT
ICICIBANK,2025-11-17,1379.0,DOWN,0.7445866497208142,1368.4000244140625,DOWN,CORRECT
ICICIBANK,2025-11-18,1373.4000244140625,DOWN,0.7294627854560198,1357.800048828125,DOWN,CORRECT
ICICIBANK,2025-11-19,1383.0999755859375,DOWN,0.7754680105241505,1375.0,DOWN,CORRECT
ICICIBANK,2025-11-20,1383.0,DOWN,0.7425151590278207,1392.199951171875,UP,WRONG
ICICIBANK,2025-11-21,1369.5,DOWN,0.7061801275630439,1388.800048828125,UP,WRONG
ICICIBANK,2025-11-24,1368.4000244140625,DOWN,0.7054922767833254,1390.0999755859375,UP,WRONG
ICICIBANK,2025-11-25,1357.800048828125,DOWN,0.7030987072644582,1373.0,UP,WRONG
ICICIBANK,2025-11-26,1375.0,DOWN,0.6869921461919024,1391.5,UP,WRONG
ICICIBANK,2025-11-27,1392.199951171875,DOWN,0.735823085679154,1386.699951171875,DOWN,CORRECT
ICICIBANK,2025-11-28,1388.800048828125,DOWN,0.7283997325953888,1392.5,UP,WRONG
ICICIBANK,2025-12-01,1390.0999755859375,DOWN,0.7909144678601241,1389.5999755859375,DOWN,CORRECT
ICICIBANK,2025-12-02,1373.0,DOWN,0.8132998549292669,1375.199951171875,UP,WRONG
ICICIBANK,2025-12-03,1391.5,DOWN,0.8098521967978529,1363.5999755859375,DOWN,CORRECT
ICICIBANK,2025-12-04,1386.699951171875,DOWN,0.8172537951994515,1360.0,DOWN,CORRECT
ICICIBANK,2025-12-05,1392.5,DOWN,0.8497419015470016,1366.0,DOWN,CORRECT
ICICIBANK,2025-12-08,1389.5999755859375,DOWN,0.8418531040050865,1365.199951171875,DOWN,CORRECT
ICICIBANK,2025-12-09,1375.199951171875,DOWN,0.8374279813633636,1366.0,DOWN,CORRECT
ICICIBANK,2025-12-10,1363.5999755859375,DOWN,0.7559091721760157,1352.4000244140625,DOWN,CORRECT
ICICIBANK,2025-12-11,1360.0,DOWN,0.7353351863909965,1356.800048828125,DOWN,CORRECT
ICICIBANK,2025-12-12,1366.0,DOWN,0.7423861907622725,1354.0999755859375,DOWN,CORRECT
ICICIBANK,2025-12-15,1365.199951171875,DOWN,0.7067547829506589,1368.5,UP,WRONG
ICICIBANK,2025-12-16,1366.0,DOWN,0.6940637003965712,1363.0,DOWN,CORRECT
ICICIBANK,2025-12-17,1352.4000244140625,DOWN,0.6248137130377487,1359.800048828125,UP,WRONG
ICICIBANK,2025-12-18,1356.800048828125,DOWN,0.6760589727036893,1350.4000244140625,DOWN,CORRECT
ICICIBANK,2025-12-19,1354.0999755859375,DOWN,0.6584186486055876,1343.300048828125,DOWN,CORRECT
ICICIBANK,2025-12-22,1368.5,DOWN,0.7166378587342196,1342.5,DOWN,CORRECT
ICICIBANK,2025-12-23,1363.0,DOWN,0.6799316602895948,1342.9000244140625,DOWN,CORRECT
